geneID	WT_Lac1	Mut_Lac1	WT_LNnT1	Mut_LNnT1	WT_Lac2	Mut_Lac2	WT_LNnT2	Mut_LNnT2	WT_Lac3	Mut_Lac3	WT_LNnT3	Mut_LNnT3
Blon_0001	2139.002622560853	2662.0012584247384	2909.9979099816887	2350.0018007841236	2870.001300849307	2955.0016251505835	2612.003787701589	2227.0028157725505	1352.9993317347298	2540.0023965140726	1629.0039844218736	1312.9998918789222
Blon_0002	11.000008170878438	9.000006238028593	11.999998156931454	16.000004792168447	22.000001537844042	12.999989109497823	15.00000890925192	9.000005037930501	6.000005577020943	15.00000688906233	1.0000001044011053	5.000000577567754
Blon_0003	1944.0008621438612	1869.0006082643904	2333.99591107736	2266.0026086147495	2544.997309465221	2092.9990976579334	2065.0021419294953	2277.998937219455	1256.9986963938993	1872.0016876298253	1367.9981341969185	1634.0011379045097
Blon_0004	393.00004540529335	494.00025670866665	553.9995299386449	508.99976923847674	615.000017047947	614.9997487302709	582.0000104266254	518.0002504353313	353.00026414636073	476.000243028874	390.00037185537946	384.00004207375036
Blon_0005	99.99994720361647	109.0000055145315	129.999877275077	113.99993690612848	147.99993032096404	129.0001017930598	134.00010631933156	121.99997184958626	74.99993246644328	103.00012356858848	97.99994884576373	78.99994428501488
Blon_0006	5053.004480075571	5263.007684756023	6739.991407304185	5877.001843644835	7232.000560788345	6519.003514331765	6273.012578475666	5717.997885565821	3852.0057166953834	5271.008396382113	4125.000843632493	4081.9999076085255
Blon_0007	7504.009443201692	7198.994105272348	8872.003519756649	7663.007646260538	10489.00511663766	8785.995146432817	8475.992095867152	7949.001943691821	6061.003055128034	7133.996377674001	5587.003322915238	5588.999411922089
Blon_0008	2415.0014385879804	2398.002108663708	2670.9993682505633	2527.000827806513	3488.000060026514	2729.999742932086	2398.0007966201415	2619.0009324427483	1776.0011157173558	2271.9996649747245	1563.0011573775935	1648.0004065332319
Blon_0009	452.00041642529163	509.00045032910634	458.99963404589624	369.0005399686287	613.9996577644031	529.9999540506102	384.00006057144276	359.9994633774319	280.0002712486739	460.000445170466	227.00018281219832	184.0001438473854
Blon_0010	2.000004513623203	7.00000611345861	22.000026799684427	13.00003010889394	10.000001986768044	10.000019250011844	6.000006182859747	8.00000354560432	6.000013338330222	7.000002433048134	15.00003487221412	2.0000007766178003
Blon_0011	6293.9996748026215	6103.998855383066	7339.0051316408235	7755.001985910122	8927.997112912639	6988.998698081019	6927.007547811191	7534.003497942451	4719.999878704924	5765.998082032762	4684.99961638016	5351.999521980715
Blon_0012	260.0000804073687	302.0001226469387	315.00023225355596	257.99989077445247	352.99997061785297	339.000177871503	298.9998535540735	268.99985393923055	153.0001791135159	281.9999882190508	179.00013274284586	139.00006690722066
Blon_0013	213.00027661675728	253.00060494906066	264.0001188656473	198.00029209365985	247.0005824945665	308.999839097429	221.00029141159237	210.00028478335776	132.9999063212888	252.0002797025857	135.0002983553733	118.99996421182894
Blon_0016	4.999997817527214	7.999992690724603	4.999999954159924	11.999995037357525	5.99999899197335	8.999969603024425	0.999999002749407	2.9999999224248235	4.000005754733347	6.000018104748844	4.999997575423726	3.0000012789388038
Blon_0017	30.999993764313487	41.00001583199766	55.99980749335312	96.9998252518684	42.000015170157546	43.000015906204546	40.000019531120316	103.00000113476837	27.000042716863963	49.00001256417478	21.00000905227043	62.000037417594655
Blon_0018	8.999994919783099	15.000028421634104	12.000010271081214	11.999982182148678	9.99998074062839	11.000032679029582	7.999986463681993	5.0000003215335855	6.000018305028765	6.000000184457586	4.000001089926194	7.000000737474805
Blon_R0001	0	0	0	0	0	0	0	0	0	0	0	0
Blon_R0002	0	0	0	0	0	0	0	0	0	0	0	0
Blon_0019	182.99972153412708	257.99978086031916	328.99992944721686	171.00034821667276	220.9997980711379	317.9996211610471	278.99975848192673	177.00021528443918	133.00024584710496	246.00012267945326	204.00027016904733	135.00002058938315
Blon_0020	105.0000208683475	169.99999877005496	216.99992037695273	108.99985089811925	138.99985686268934	168.9997914741574	157.00021087833582	80.99979988766184	54.99984994795729	175.99987725271865	107.00011126920357	55.99988244870855
Blon_0021	158.00006495879737	238.9999053921711	305.00013271760747	150.00003471726228	202.99995765196303	276.00004495218303	255.9999145808188	148.99987490842196	122.00018535884935	254.99993308959753	167.99986826204864	106.00015284330813
Blon_0022	178.99993800405915	257.99997737008187	352.00012475736725	158.99995957248748	183.00016667061584	289.00026602388846	204.00024128986672	161.00005534048827	84.0000701671517	242.00005152709238	176.00002069483696	115.00008083621465
Blon_0023	307.0001845557735	439.0001959290224	608.9996745694036	317.99994818480974	337.00027513890177	489.0002808716664	539.0003138591759	350.00023939763287	207.99998413098405	419.0000682556601	334.00008475518166	206.00009838859503
Blon_0024	539.0020373941917	962.9991510069286	1003.0003053965289	588.0001440776227	649.9998165507661	1068.0008897600833	978.0029796604805	569.0001684108568	381.00023859021763	903.9992612853204	626.0022176825964	390.9999356551901
Blon_0025	435.000450343929	651.0020097004881	696.9978338618455	374.9999338802759	559.0001365650841	755.9977191214527	777.0015440648322	388.99988089398704	347.9999012999363	637.9998721530714	542.9986527161429	322.00028057341376
Blon_0026	703.0003613651057	1079.9957060487657	1144.0005336445363	823.0003586408388	960.9992993630694	1122.9993523459896	1000.0003685162718	819.9998107923011	570.9999575083763	1030.9978991441171	473.00018534288586	484.00001081035845
Blon_0027	160.9998821676295	229.00031609577022	235.99974382893524	214.99978522666453	231.00024607910933	291.99967470005953	253.99999724626184	211.0000366888331	161.99992547162998	226.999982391801	167.00015586771025	145.0001325871413
Blon_0028	575.0002879413624	467.0005846674642	540.9997939161193	453.9998831043436	804.9996360782635	565.9994114725446	389.0001080241239	462.9996450451847	330.0000765938536	471.0006313396704	279.00006804240934	284.99982978917376
Blon_0029	9446.006373126344	7232.001785228358	8388.006874309685	7008.994258718092	12832.012612164057	8279.994964776706	7712.995771021209	6933.010064659283	7459.009218487549	7028.000965563313	4803.008723192379	4842.003755009325
Blon_0030	681.9999665313757	835.0003248738242	966.9996653490675	911.9998310221173	906.9997604907534	944.999790932048	952.000316537391	927.9997778683372	559.0001378998514	716.0001106021468	538.0003145721865	645.9997511563408
Blon_0031	251.00028318057227	368.0002175767743	319.99997203879354	251.99987791502718	320.0001457789384	364.99992812164595	304.0005281315381	251.00016263659626	182.9999930573812	304.9997458514834	166.99988349142365	146.00029458997022
Blon_0034	254.9999464828825	271.0002966970849	268.00003532424574	252.99988005221476	311.00020267012184	281.9999448663543	233.99991008845376	293.9999881895956	163.99994954576158	234.9999446529241	135.00004549308224	146.99989048670076
Blon_0035	2106.001217192345	1247.0015949425826	1766.0017218499336	2056.9996690542325	2839.998390283256	1498.0005102234786	1589.001835216631	1979.0012846618106	1234.9991303959512	1143.0011761434364	795.9992377784305	1038.0011409872081
Blon_0036	999.0004499035857	789.0007180407716	1001.0007042365954	1048.9994277682754	1330.0000094862255	908.9997015686693	974.0011603683103	999.9999293374119	697.0000094188316	872.0006770697265	748.0006068551031	703.9998987404301
Blon_0037	979.0004598216477	1009.9955174609136	607.9996388105393	668.9997336706364	1293.0042450614233	1135.9998105298498	533.0002226983196	623.0003400411221	567.0001610782518	1010.0015222906886	399.0002694685407	437.0002650764477
Blon_0038	27.000038068096586	50.999993327873156	28.000004598167713	15.000011185432337	41.99986368294942	49.99987657262163	34.99999099878061	18.999995615919172	18.00006204032781	41.99989030939757	14.999999170114059	11.99999358436428
Blon_0039	301.7145980197314	406.5711510194204	318.5713651139208	330.2853428422252	400.71365644164825	481.7140410799841	309.42928335002813	304.71400895372034	222.14308480170612	393.0001576577525	200.57161512761883	225.2858596196952
Blon_0040	200.00002745928475	380.0003791470424	171.00013783181925	134.00035716773172	260.99974407285947	357.99960696411176	170.99987275010773	127.00019658444245	133.00017872226795	314.99965140513336	125.00035162899441	88.99993973151746
Blon_0041	125.99949155138032	216.00049453170382	128.00004729243244	87.00001514479052	168.9997306386612	178.0000774815725	118.00010784628603	84.99997291667644	75.9999920902239	185.99991489865704	64.00004017386598	36.000014291311274
Blon_0042	154.9999592033468	153.99969559338828	179.00020991112356	144.9996991481731	218.00040771754547	182.99983939948	156.99991499639947	139.9999748108469	103.00019039287076	160.0000015865243	96.99984364951204	94.99994365949077
